,Gene_acc,Gene_id,Plus1,Plus2,Plus3,Minus1,Minus2,Minus3,Desc
4484,4484,Tb927.7.6340,840590.0,837220.0,836170.0,841070.0,843880.0,845940.0,"hypothetical protein, conserved"
4485,4485,Tb927.7.6350,396150.0,407550.0,377810.0,413640.0,403610.0,401320.0,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial"
4486,4486,Tb927.7.6360,231730.0,249470.0,222230.0,230650.0,217030.0,230870.0,histone H2A variant Z
4487,4487,Tb927.7.6370,14283.0,16851.0,16153.0,15313.0,15765.0,17921.0,"Zinc finger, C3HC4 type (RING finger), putative"
4488,4488,Tb927.7.6380,149860.0,167930.0,158060.0,162830.0,154750.0,162540.0,"ssm4 protein, putative"
4489,4489,Tb927.7.640,816910.0,837400.0,788740.0,823850.0,817490.0,825720.0,"hypothetical protein, conserved"
4490,4490,Tb927.7.6410,243080.0,265750.0,253650.0,244980.0,253820.0,252510.0,"hypothetical protein, conserved"
4491,4491,Tb927.7.6420,19970.0,23056.0,21175.0,28259.0,26707.0,27360.0,"hypothetical protein, conserved"
4492,4492,Tb927.7.6440,200120.0,203880.0,200290.0,195560.0,194590.0,205400.0,"vesicle transport v-SNARE protein, putative"
4493,4493,Tb927.7.6450,709920.0,733720.0,700440.0,737290.0,763230.0,762140.0,"tRNA-dihydrouridine synthase 3, putative"
4494,4494,Tb927.7.6460,461220.0,475850.0,450980.0,476190.0,471870.0,490470.0,"Defective in exine formation 1 homolog, putative"
4495,4495,Tb927.7.6470,292680.0,313930.0,299930.0,299930.0,308240.0,317770.0,"metallo-peptidase, Clan MK, Family M67"
4496,4496,Tb927.7.6480,29729.0,32442.0,29755.0,27395.0,31465.0,29589.0,"hypothetical protein, conserved"
4497,4497,Tb927.7.650,1585300.0,1629700.0,1565700.0,1527900.0,1547600.0,1564200.0,Nucleolar protein 105
4498,4498,Tb927.7.660,823210.0,867500.0,830520.0,874650.0,870580.0,899850.0,"Cupin-like domain containing protein, putative"
4499,4499,Tb927.7.6610,805610.0,825960.0,815340.0,859890.0,835740.0,890050.0,"hypothetical protein, conserved"
4500,4500,Tb927.7.6620,1185200.0,1192300.0,1178000.0,1161200.0,1149300.0,1164800.0,"Probable N6-adenine methyltransferase, putative"
4501,4501,Tb927.7.6630,164560.0,177610.0,164980.0,166500.0,166850.0,180310.0,Kinetochore interacting protein 5
4502,4502,Tb927.7.6640,1021600.0,1080000.0,1051000.0,1032600.0,1015500.0,1074000.0,"hypothetical protein, conserved"
4503,4503,Tb927.7.6660,483700.0,509350.0,461480.0,485450.0,450920.0,487480.0,"chaperone protein DnaJ, putative"
4504,4504,Tb927.7.6670,1429200.0,1510700.0,1456600.0,1459500.0,1415500.0,1511100.0,"hypothetical protein, conserved"
4505,4505,Tb927.7.6680,994660.0,1011600.0,997000.0,1001300.0,962610.0,997540.0,"STE/STE11 serine/threonine-protein kinase, putative"
4506,4506,Tb927.7.6720,100370.0,106880.0,102120.0,102740.0,98889.0,105800.0,"hypothetical protein, conserved"
4507,4507,Tb927.7.6740,84046.0,89350.0,86528.0,80208.0,81030.0,84007.0,"ATPase family associated with various cellular activities (AAA), putative"
4508,4508,Tb927.7.6750,52670.0,57973.0,53464.0,57087.0,55761.0,54472.0,"hypothetical protein, conserved"
4509,4509,Tb927.7.6770,838250.0,837130.0,794210.0,914620.0,932460.0,881050.0,"Acyl CoA binding protein, putative"
4510,4510,Tb927.7.6790,1104000.0,1114900.0,1089600.0,1192100.0,1186200.0,1188300.0,"hypothetical protein, conserved"
4511,4511,Tb927.7.680,897530.0,924930.0,899670.0,978290.0,970890.0,988960.0,"chaperone protein DnaJ, putative"
4512,4512,Tb927.7.6800,788210.0,794180.0,782080.0,786810.0,823690.0,792580.0,"LSU ribosomal protein, mitochondrial, putative"
4513,4513,Tb927.7.6820,576030.0,583000.0,586550.0,570820.0,580060.0,563810.0,"hypothetical protein, conserved"
4514,4514,Tb927.7.6830,70398.0,77919.0,67432.0,69055.0,63780.0,70555.0,"trans-sialidase, putative"
4515,4515,Tb927.7.6850,2633100.0,2719400.0,2609000.0,2687900.0,2593600.0,2707900.0,trans-sialidase
4516,4516,Tb927.7.6890,523710.0,568220.0,523620.0,553260.0,531980.0,553610.0,"methyltransferase domain containing protein, putative"
4517,4517,Tb927.7.6900,845780.0,842470.0,874890.0,759180.0,800030.0,785510.0,Sister chromatid cohesion protein 1
4518,4518,Tb927.7.6910,2567200.0,2739800.0,2554500.0,2754700.0,2643500.0,2808800.0,"Phosphatidylinositol 4-phosphate 5-kinase, putative"
4519,4519,Tb927.7.6920,318210.0,317290.0,318460.0,344030.0,342580.0,349300.0,"hypothetical protein, conserved"
4520,4520,Tb927.7.6930,1142200.0,1164000.0,1131900.0,1322800.0,1315200.0,1319600.0,"ATPase, putative"
4521,4521,Tb927.7.6950,179870.0,192880.0,176670.0,181340.0,190570.0,183780.0,"hypothetical protein, conserved"
4522,4522,Tb927.7.6960,166570.0,172810.0,180140.0,174600.0,170980.0,177160.0,"ubiquitin-conjugating enzyme E2, putative"
4523,4523,Tb927.7.6970,1858700.0,1934700.0,1868900.0,1912700.0,1875300.0,1932900.0,"paraflagellar rod protein, putative"
4524,4524,Tb927.7.6980,1727900.0,1745500.0,1698400.0,1700900.0,1705000.0,1727000.0,"Mono-functional DNA-alkylating methyl methanesulfonate N-term/CPSF A subunit region, putative"
4525,4525,Tb927.7.6990,818280.0,859390.0,810880.0,767540.0,737960.0,771810.0,"hypothetical protein, conserved"
4526,4526,Tb927.7.700,1193600.0,1252800.0,1166000.0,1198800.0,1152500.0,1221300.0,Nucleolar protein 74
4527,4527,Tb927.7.7000,646420.0,671270.0,644370.0,672460.0,679230.0,702870.0,"hook complex protein, conserved"
4528,4528,Tb927.7.7010,142070.0,129920.0,141710.0,119840.0,130390.0,115230.0,"LSU ribosomal protein, mitochondrial, putative"
4529,4529,Tb927.7.7030,924630.0,953730.0,902380.0,931610.0,922550.0,952230.0,"zinc-finger of a C2HC-type, putative"
4530,4530,Tb927.7.7040,2088900.0,2101000.0,1981400.0,2270000.0,2181000.0,2172200.0,"methylthioadenosine phosphorylase, putative"
4531,4531,Tb927.7.7050,1213300.0,1234100.0,1202600.0,1256300.0,1244300.0,1276800.0,"hypothetical protein, conserved"
4532,4532,Tb927.7.7070,964290.0,994280.0,971070.0,948030.0,922640.0,956980.0,"MYND finger, putative"
4533,4533,Tb927.7.7080,628550.0,619560.0,622200.0,646870.0,631440.0,658080.0,mitochondrial glycoprotein-like protein
4534,4534,Tb927.7.7090,440880.0,407260.0,412940.0,204420.0,198520.0,189260.0,"hypothetical protein, conserved"
4535,4535,Tb927.7.710,7504100.0,7546900.0,7338400.0,7711400.0,7663000.0,7589000.0,"heat shock 70 kDa protein, putative"
4536,4536,Tb927.7.7100,275930.0,290600.0,271550.0,286010.0,275310.0,285980.0,hypothetical protein
4537,4537,Tb927.7.7130,842490.0,869250.0,837760.0,794030.0,764220.0,832870.0,"S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase, putative"
4538,4538,Tb927.7.7140,486030.0,455700.0,567520.0,445640.0,495510.0,455620.0,"Vta1 like, putative"
4539,4539,Tb927.7.7160,8976.3,8743.6,8924.0,10067.0,10410.0,9069.4,"kinetoplastid-specific dual specificity phosphatase, putative"
4540,4540,Tb927.7.7180,477740.0,496040.0,475290.0,466080.0,464150.0,484490.0,"leucine-rich repeat protein 1 (LRRP1), putative"
4541,4541,Tb927.7.7190,105740.0,107890.0,106430.0,109500.0,109940.0,111160.0,"hypothetical protein, conserved"
4542,4542,Tb927.7.720,89319.0,94699.0,92676.0,92638.0,92364.0,94543.0,conserved protein
4543,4543,Tb927.7.7210,1433200.0,1442400.0,1407100.0,1525300.0,1508500.0,1511700.0,Present in the outer mitochondrial membrane proteome 37
4544,4544,Tb927.7.7220,231730.0,234100.0,236640.0,220590.0,226570.0,226920.0,"hypothetical protein, conserved"
4545,4545,Tb927.7.7230,180900.0,194710.0,185970.0,188430.0,186420.0,203230.0,nitroreductase
4546,4546,Tb927.7.7240,461560.0,487470.0,450430.0,544270.0,522020.0,558380.0,"leucine-rich repeat protein (LRRP), putative"
4547,4547,Tb927.7.7250,411540.0,435670.0,409000.0,437510.0,418340.0,421900.0,"Ankyrin repeats (3 copies), putative"
4548,4548,Tb927.7.7260,291310.0,282210.0,295420.0,279150.0,293540.0,284660.0,"kinesin, putative"
4549,4549,Tb927.7.7270,22835.0,23682.0,21157.0,21895.0,22693.0,22748.0,SUMO-interacting motif-containing protein
4550,4550,Tb927.7.7280,66312.0,64570.0,65740.0,65608.0,68875.0,69936.0,"RNA-binding protein, putative"
4551,4551,Tb927.7.7290,472330.0,483240.0,670430.0,513440.0,497910.0,545640.0,"COG4 transport protein, putative"
4552,4552,Tb927.7.730,622210.0,639490.0,606740.0,641930.0,615740.0,640620.0,Component of motile flagella 49
4553,4553,Tb927.7.7300,733670.0,761340.0,761080.0,758180.0,765980.0,775210.0,"ATP-dependent DEAD/H RNA helicase, putative"
4554,4554,Tb927.7.7320,168190.0,185170.0,182760.0,162040.0,165290.0,172370.0,"hypothetical protein, conserved"
4555,4555,Tb927.7.7330,741940.0,773790.0,737940.0,752670.0,730020.0,764440.0,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
4556,4556,Tb927.7.7340,79694.0,97749.0,74573.0,92607.0,83068.0,100640.0,"hypothetical protein, conserved"
4557,4557,Tb927.7.7360,355220.0,368500.0,360100.0,356170.0,352670.0,363810.0,cdc2-related kinase 2
4558,4558,Tb927.7.7380,117210.0,123330.0,119760.0,108900.0,112010.0,115560.0,u6 snrna-associated sm-like protein lsm3
4559,4559,Tb927.7.740,745200.0,733750.0,729070.0,728540.0,738620.0,724910.0,"chaperone protein DnaJ, putative"
4560,4560,Tb927.7.7400,535540.0,562220.0,516980.0,542650.0,501090.0,555070.0,Basal body protein
4561,4561,Tb927.7.7410,521930.0,548480.0,529070.0,536340.0,515730.0,531200.0,"Trans-2-enoyl-ACP reductase 2, putative"
4562,4562,Tb927.7.7430,8837700.0,9075600.0,8834900.0,9237700.0,9210700.0,9307700.0,"ATP synthase F1, alpha subunit"
4563,4563,Tb927.7.7440,318570.0,327140.0,330920.0,312400.0,305440.0,317760.0,"hypothetical protein, conserved"
4564,4564,Tb927.7.7450,1402800.0,1405900.0,1356100.0,1306200.0,1277800.0,1291600.0,"GTP-binding protein, putative"
4565,4565,Tb927.7.7460,2486100.0,2594700.0,2459100.0,2645400.0,2615000.0,2698400.0,"hypothetical protein, conserved"
4566,4566,Tb927.7.7470,1590200.0,1635300.0,1578400.0,2272200.0,2242600.0,2247700.0,procyclic-enriched flagellar receptor adenylate cyclase 3
4567,4567,Tb927.7.750,202230.0,203270.0,201890.0,188410.0,199770.0,199100.0,"hypothetical protein, conserved"
4568,4568,Tb927.7.7500,673730.0,703610.0,682080.0,960580.0,915780.0,952310.0,"thymine-7-hydroxylase, putative"
4569,4569,Tb927.7.7530,312200.0,313950.0,310990.0,317350.0,341580.0,327030.0,"receptor-type adenylate cyclase GRESAG 4, putative"
4570,4570,Tb927.7.760,566960.0,587490.0,618360.0,624420.0,615180.0,663140.0,"hypothetical protein, conserved"
4571,4571,Tb927.7.780,42847.0,44004.0,43022.0,39932.0,38265.0,42074.0,"RNA pseudouridylate synthase, putative"
4572,4572,Tb927.7.800,978060.0,955300.0,972290.0,964370.0,1009800.0,938430.0,RNA editing mediator complex protein 3
4573,4573,Tb927.7.820,251980.0,254450.0,249550.0,252560.0,257640.0,254490.0,"dynein arm light chain, axonemal, putative"
4574,4574,Tb927.7.830,1425200.0,1462300.0,1406500.0,1527300.0,1514100.0,1528100.0,"telomerase-associated protein, putative"
4575,4575,Tb927.7.840,495370.0,519650.0,491790.0,559580.0,558730.0,544090.0,"Mitochondrial ATP synthase subunit, putative"
4576,4576,Tb927.7.850,23246.0,23509.0,21814.0,26435.0,26360.0,27582.0,"hypothetical protein, conserved"
4577,4577,Tb927.7.880,554820.0,553810.0,559750.0,568260.0,581480.0,571770.0,"RNA-binding protein, putative"
4578,4578,Tb927.7.890,21987.0,21715.0,20816.0,27576.0,31849.0,28057.0,"electron transfer protein, putative"
4579,4579,Tb927.7.900,1560100.0,1572000.0,1527800.0,1558400.0,1519200.0,1556000.0,"hypothetical protein, conserved"
4580,4580,Tb927.7.910,513420.0,540180.0,522290.0,513900.0,511330.0,556310.0,"hypothetical protein, conserved"
4581,4581,Tb927.7.920,4439200.0,4540500.0,4367900.0,4607800.0,4531000.0,4577700.0,Inner arm dynein 5-1
4582,4582,Tb927.7.930,530750.0,540600.0,538330.0,577430.0,584620.0,578740.0,zinc finger CCCH domain containing protein 17
4583,4583,Tb927.7.940,1333100.0,1368100.0,1313500.0,1514200.0,1514700.0,1524400.0,"protein kinase C substrate protein, heavy chain, putative"
4584,4584,Tb927.7.960,455080.0,474780.0,465350.0,468290.0,457950.0,475130.0,"CMGC/SRPK protein kinase, putative"
4585,4585,Tb927.7.970,1021900.0,1046000.0,1024300.0,1005200.0,970000.0,1011800.0,"NMD3 family, putative"
4586,4586,Tb927.7.990,1281800.0,1319300.0,1271500.0,1287300.0,1280900.0,1318500.0,"chaperone protein DnaJ, putative"
4587,4587,Tb927.8.1010,522410.0,562420.0,537670.0,536260.0,535860.0,562010.0,"chaperone protein DnaJ, putative"
4588,4588,Tb927.8.1030,337600.0,338490.0,318670.0,340860.0,323340.0,330350.0,"chaperone protein DnaJ, putative"
4589,4589,Tb927.8.1050,277750.0,271560.0,265690.0,268740.0,263340.0,258350.0,SUMO-interacting motif-containing protein
4590,4590,Tb927.8.1060,212620.0,228500.0,211740.0,218980.0,222140.0,235220.0,"malonyl-CoA decarboxylase, mitochondrial precursor, putative"
4591,4591,Tb927.8.1080,567490.0,554320.0,549860.0,523920.0,526380.0,523480.0,"centrin, putative"
4592,4592,Tb927.8.1090,300390.0,316050.0,318320.0,313140.0,311260.0,331050.0,NPAPL
4593,4593,Tb927.8.1110,2319800.0,2128800.0,2221800.0,2074000.0,2191900.0,1992100.0,"40S ribosomal protein S9, putative"
4594,4594,Tb927.8.1120,310100.0,322500.0,300530.0,289940.0,282200.0,304060.0,"hypothetical protein, conserved"
4595,4595,Tb927.8.1140,485690.0,494270.0,448600.0,476870.0,454730.0,477850.0,"hypothetical protein, conserved"
4596,4596,Tb927.8.1150,424180.0,444250.0,423330.0,424780.0,411200.0,431200.0,kinetoplastid kinetochore protein 9
4597,4597,Tb927.8.1160,1885600.0,1996400.0,1916500.0,2018600.0,1992700.0,2181800.0,"vacuolar-type Ca2+-ATPase, putative"
4598,4598,Tb927.8.1170,1306900.0,1321600.0,1284400.0,1351300.0,1294000.0,1340600.0,eukaryotic translation initiation factor 3 subunit h
4599,4599,Tb927.8.1210,648930.0,666030.0,660830.0,656220.0,654400.0,652910.0,"hypothetical protein, conserved"
4600,4600,Tb927.8.1220,224380.0,225980.0,227950.0,233140.0,235430.0,239330.0,"hypothetical protein, conserved (pseudogene)"
4601,4601,Tb927.8.1230,34738.0,34853.0,34651.0,46360.0,46084.0,44264.0,"hypothetical protein, conserved"
4602,4602,Tb927.8.1240,376920.0,380810.0,381290.0,409590.0,395690.0,413000.0,"electron transfer flavoprotein-ubiquinone oxidoreductase, putative"
4603,4603,Tb927.8.1250,333490.0,331170.0,337160.0,326790.0,324810.0,331950.0,"Sel1 repeat, putative"
4604,4604,Tb927.8.1260,645300.0,656640.0,641420.0,665630.0,678630.0,675570.0,Nucleolar protein 112
4605,4605,Tb927.8.1270,1701700.0,1689800.0,1667500.0,1664000.0,1652400.0,1614700.0,Nucleolar protein 54
4606,4606,Tb927.8.1290,485280.0,487790.0,471240.0,456840.0,445020.0,461020.0,SUMO-interacting motif-containing protein
4607,4607,Tb927.8.1300,184950.0,198360.0,188110.0,200180.0,191060.0,202640.0,"hypothetical protein, conserved"
4608,4608,Tb927.8.1320,265030.0,274700.0,266100.0,261020.0,254020.0,261530.0,"hypothetical protein, conserved"
4609,4609,Tb927.8.1340,3666700.0,3665500.0,3545300.0,3681000.0,3700400.0,3638700.0,"60S ribosomal protein L7a, putative"
4610,4610,Tb927.8.1360,521910.0,549220.0,527300.0,546830.0,544380.0,564480.0,"Dynein heavy chain, N-terminal region 2, putative"
4611,4611,Tb927.8.1370,121300.0,122290.0,115470.0,114860.0,113940.0,126990.0,"hypothetical protein, conserved"
4612,4612,Tb927.8.1410,1708300.0,1753700.0,1708600.0,1768500.0,1740700.0,1795200.0,pre-rrna-processing protein tsr1 homolog
4613,4613,Tb927.8.1420,1426000.0,1576600.0,1475700.0,1630600.0,1639100.0,1629800.0,"acyl-CoA dehydrogenase, mitochondrial precursor, putative"
4614,4614,Tb927.8.1430,374310.0,390010.0,378630.0,336980.0,335460.0,358920.0,"SSU ribosomal protein, mitochondrial, putative"
4615,4615,Tb927.8.1440,638910.0,629760.0,637260.0,676970.0,688540.0,664770.0,"maoC-like dehydratase, putative"
4616,4616,Tb927.8.1450,271690.0,281450.0,279090.0,274020.0,286700.0,287280.0,"hypothetical protein, conserved"
4617,4617,Tb927.8.1470,85450.0,88653.0,80430.0,83241.0,79919.0,87791.0,Present in the outer mitochondrial membrane proteome 38
4618,4618,Tb927.8.1480,248080.0,247600.0,252870.0,240520.0,238140.0,245870.0,"RAVE protein 1 C terminal, putative"
4619,4619,Tb927.8.1490,29129.0,27367.0,29169.0,34684.0,33175.0,35877.0,"Protein of unknown function (DUF1674), putative"
4620,4620,Tb927.8.1500,950490.0,1010200.0,979520.0,997280.0,1005700.0,1017400.0,"hypothetical protein, conserved"
4621,4621,Tb927.8.1510,2486800.0,2449900.0,2443800.0,2413100.0,2457500.0,2413100.0,"ATP-dependent RNA helicase DBP2B, putative"
4622,4622,Tb927.8.1540,984470.0,994260.0,988000.0,982250.0,973600.0,977850.0,"hypothetical protein, conserved"
4623,4623,Tb927.8.1550,4453700.0,4475100.0,4438000.0,4577400.0,4591600.0,4528500.0,"paraflagellar rod component, putative"
4624,4624,Tb927.8.1560,714320.0,751400.0,712670.0,694740.0,697460.0,728360.0,"hypothetical protein, conserved"
4625,4625,Tb927.8.1570,903490.0,921110.0,925340.0,991300.0,1001100.0,1034000.0,"Uncharacterised protein family (UPF0172), putative"
4626,4626,Tb927.8.1590,2655700.0,2785400.0,2694000.0,2729700.0,2698400.0,2772300.0,"ubiquitin-protein ligase, putative"
4627,4627,Tb927.8.1600,2886700.0,2985400.0,2792400.0,3275700.0,3165600.0,3245600.0,"lysyl-tRNA synthetase, putative"
4628,4628,Tb927.8.1630,1496300.0,1507100.0,1475200.0,1760500.0,1759400.0,1819700.0,"MSP-B, putative"
4629,4629,Tb927.8.1680,272300.0,295350.0,257930.0,288950.0,268080.0,297000.0,kinetoplastid kinetochore protein 12
4630,4630,Tb927.8.1690,139140.0,146350.0,140030.0,136270.0,148700.0,133150.0,"Serine/threonine-protein kinase NEK14, putative"
4631,4631,Tb927.8.1710,573680.0,599450.0,583230.0,618960.0,598160.0,631400.0,"protein phosphatase 2A, regulatory subunit B, putative"
4632,4632,Tb927.8.1720,549770.0,543000.0,551070.0,533110.0,550420.0,548850.0,"phosphatidylglycerolphosphate synthase, mitochondrial"
4633,4633,Tb927.8.1740,1500500.0,1548100.0,1491100.0,1672200.0,1615600.0,1649400.0,Mitochondrial import inner membrane translocase subunit TIM62
4634,4634,Tb927.8.1750,47644.0,51423.0,45791.0,51382.0,48708.0,52053.0,Fe-S cluster assembly protein DRE2
4635,4635,Tb927.8.1770,260180.0,256200.0,269340.0,281830.0,286390.0,279060.0,"hypothetical protein, conserved"
4636,4636,Tb927.8.1780,199120.0,215530.0,212220.0,222480.0,224430.0,229050.0,"STE/STE7 protein kinase, putative"
4637,4637,Tb927.8.1790,177550.0,183260.0,182980.0,203740.0,209120.0,207220.0,"hypothetical protein, conserved"
4638,4638,Tb927.8.1810,104670.0,114570.0,95393.0,113850.0,97461.0,117820.0,"serine peptidase, Clan S-, family S54, putative"
4639,4639,Tb927.8.1820,114630.0,115140.0,113220.0,118710.0,116850.0,115550.0,"sterol carrier protein, putative"
4640,4640,Tb927.8.1840,1249100.0,1311900.0,1248400.0,1278700.0,1270800.0,1309500.0,"Sec7 domain containing protein, putative"
4641,4641,Tb927.8.1850,315690.0,313530.0,314140.0,335740.0,360860.0,349150.0,mitochondrial calcium uptake 1
4642,4642,Tb927.8.1860,3268000.0,3359800.0,3227600.0,3390700.0,3335700.0,3435600.0,pitrilysin-like metalloprotease
4643,4643,Tb927.8.1870,2569100.0,2657500.0,2581100.0,2716800.0,2712000.0,2813200.0,Golgi/lysosome glycoprotein 1
4644,4644,Tb927.8.1880,916690.0,926560.0,899900.0,927650.0,895870.0,880410.0,"LSU ribosomal protein, mitochondrial, putative"
4645,4645,Tb927.8.1890,974600.0,996550.0,966820.0,673610.0,665260.0,648550.0,"cytochrome c1, heme protein, mitochondrial, putative"
4646,4646,Tb927.8.1900,21499.0,22637.0,26326.0,18756.0,22803.0,23470.0,"hypothetical protein, conserved"
4647,4647,Tb927.8.1910,472040.0,497070.0,473580.0,438740.0,429290.0,446760.0,"metallo-peptidase, Clan MH, Family M18"
4648,4648,Tb927.8.1920,103440.0,103800.0,113590.0,107040.0,110990.0,113920.0,histone-lysine n-methyltransferase
4649,4649,Tb927.8.1930,26688.0,30043.0,28092.0,28661.0,29080.0,28994.0,"Isy1-like splicing family, putative"
4650,4650,Tb927.8.1940,324670.0,344330.0,349660.0,382660.0,359700.0,378580.0,"endosomal integral membrane protein, putative"
