Gene_acc,Gene_id,DM1,DM2,DM3,Plus1,Plus2,Plus3,Desc
4580,Tb927.7.800,879290.0,993310.0,947440.0,978060.0,955300.0,972290.0,RNA editing mediator complex protein 3
4581,Tb927.7.820,256360.0,273050.0,271190.0,251980.0,254450.0,249550.0,"dynein arm light chain, axonemal, putative"
4582,Tb927.7.830,1408000.0,1475000.0,1522100.0,1425200.0,1462300.0,1406500.0,"telomerase-associated protein, putative"
4583,Tb927.7.840,632880.0,676240.0,724690.0,495370.0,519650.0,491790.0,"Mitochondrial ATP synthase subunit, putative"
4584,Tb927.7.850,23465.0,21846.0,25840.0,23246.0,23509.0,21814.0,"hypothetical protein, conserved"
4585,Tb927.7.880,492530.0,533120.0,567060.0,554820.0,553810.0,559750.0,"RNA-binding protein, putative"
4586,Tb927.7.890,22648.0,23116.0,19972.0,21987.0,21715.0,20816.0,"electron transfer protein, putative"
4587,Tb927.7.900,1519500.0,1557400.0,1638400.0,1560100.0,1572000.0,1527800.0,"hypothetical protein, conserved"
4588,Tb927.7.910,479480.0,497780.0,516780.0,513420.0,540180.0,522290.0,"hypothetical protein, conserved"
4589,Tb927.7.920,4628500.0,4862000.0,5112500.0,4436100.0,4537500.0,4365200.0,Inner arm dynein 5-1
4590,Tb927.7.930,517170.0,544810.0,550060.0,530750.0,540600.0,538330.0,zinc finger CCCH domain containing protein 17
4591,Tb927.7.940,1324500.0,1371300.0,1422600.0,1333100.0,1368100.0,1313500.0,"protein kinase C substrate protein, heavy chain, putative"
4592,Tb927.7.960,434740.0,451670.0,470970.0,455080.0,474780.0,465350.0,"CMGC/SRPK protein kinase, putative"
4593,Tb927.7.970,1031500.0,1070100.0,1139200.0,1021900.0,1046000.0,1024300.0,60S ribosomal export protein NMD3
4594,Tb927.7.990,1269700.0,1360700.0,1405500.0,1281800.0,1319300.0,1271500.0,"chaperone protein DnaJ, putative"
4595,Tb927.8.1010,508580.0,537100.0,540690.0,522410.0,562420.0,537670.0,"chaperone protein DnaJ, putative"
4596,Tb927.8.1030,281310.0,298900.0,316230.0,337600.0,338490.0,318670.0,"chaperone protein DnaJ, putative"
4597,Tb927.8.1050,283950.0,314590.0,324230.0,277750.0,271560.0,265690.0,SUMO-interacting motif-containing protein
4598,Tb927.8.1060,224640.0,260780.0,252780.0,212620.0,228500.0,211740.0,"malonyl-CoA decarboxylase, mitochondrial precursor, putative"
4599,Tb927.8.1080,577860.0,632600.0,617880.0,567490.0,554320.0,549860.0,"centrin, putative"
4600,Tb927.8.1090,296370.0,306390.0,318090.0,300390.0,316050.0,318320.0,NPAPL
4601,Tb927.8.1110,2340900.0,2664400.0,2502000.0,2319800.0,2128800.0,2221800.0,"40S ribosomal protein S9, putative"
4602,Tb927.8.1120,365620.0,367800.0,386880.0,310100.0,322500.0,300530.0,"hypothetical protein, conserved"
4603,Tb927.8.1140,513850.0,519210.0,549470.0,485690.0,494270.0,448600.0,"hypothetical protein, conserved"
4604,Tb927.8.1150,449900.0,449630.0,487480.0,424180.0,444250.0,423330.0,kinetoplastid kinetochore protein 9
4605,Tb927.8.1160,1681700.0,1740900.0,1819300.0,1837900.0,1945200.0,1869800.0,"vacuolar-type Ca2+-ATPase, putative"
4606,Tb927.8.1170,1259700.0,1373000.0,1375400.0,1306900.0,1321600.0,1284400.0,eukaryotic translation initiation factor 3 subunit h
4607,Tb927.8.1210,735550.0,778760.0,802910.0,648930.0,666030.0,660830.0,"hypothetical protein, conserved"
4608,Tb927.8.1220,222070.0,231290.0,236490.0,224380.0,225980.0,227950.0,"hypothetical protein, conserved (pseudogene)"
4609,Tb927.8.1230,27592.0,30731.0,31271.0,34738.0,34853.0,34651.0,"hypothetical protein, conserved"
4610,Tb927.8.1240,382080.0,410990.0,422340.0,376920.0,380810.0,381290.0,"electron transfer flavoprotein-ubiquinone oxidoreductase, putative"
4611,Tb927.8.1250,334270.0,353120.0,370340.0,333490.0,331170.0,337160.0,"Sel1 repeat, putative"
4612,Tb927.8.1260,593260.0,657740.0,631910.0,645300.0,656640.0,641420.0,Nucleolar protein 112
4613,Tb927.8.1270,1925000.0,2011700.0,2050000.0,1677300.0,1663800.0,1645900.0,Nucleolar protein 54
4614,Tb927.8.1290,453000.0,476830.0,482770.0,485280.0,487790.0,471240.0,SUMO-interacting motif-containing protein
4615,Tb927.8.1300,195980.0,199440.0,218310.0,184950.0,198360.0,188110.0,"hypothetical protein, conserved"
4616,Tb927.8.1320,275320.0,292020.0,298680.0,265030.0,274700.0,266100.0,"hypothetical protein, conserved"
4617,Tb927.8.1340,4110300.0,4402500.0,4460300.0,3666700.0,3665500.0,3545300.0,"60S ribosomal protein L7a, putative"
4618,Tb927.8.1360,524260.0,553790.0,572780.0,521910.0,549220.0,527300.0,"Dynein heavy chain, N-terminal region 2, putative"
4619,Tb927.8.1370,126610.0,125790.0,135210.0,121300.0,122290.0,115470.0,"hypothetical protein, conserved"
4620,Tb927.8.1410,1716000.0,1799500.0,1862000.0,1708300.0,1753700.0,1708600.0,pre-rrna-processing protein tsr1 homolog
4621,Tb927.8.1420,1578900.0,1662700.0,1706300.0,1426000.0,1576600.0,1475700.0,"acyl-CoA dehydrogenase, mitochondrial precursor, putative"
4622,Tb927.8.1430,403600.0,429070.0,434430.0,374310.0,390010.0,378630.0,"SSU ribosomal protein, mitochondrial, putative"
4623,Tb927.8.1440,617160.0,665490.0,637240.0,638910.0,629760.0,637260.0,"maoC-like dehydratase, putative"
4624,Tb927.8.1450,287270.0,311660.0,318290.0,271690.0,281450.0,279090.0,"hypothetical protein, conserved"
4625,Tb927.8.1470,82502.0,88015.0,95234.0,85450.0,88653.0,80430.0,Present in the outer mitochondrial membrane proteome 38
4626,Tb927.8.1480,247220.0,271800.0,277070.0,248080.0,247600.0,252870.0,"RAVE protein 1 C terminal, putative"
4627,Tb927.8.1490,32240.0,35112.0,33542.0,29129.0,27367.0,29169.0,"Protein of unknown function (DUF1674), putative"
4628,Tb927.8.1500,1052400.0,1084500.0,1115000.0,950490.0,1010200.0,979520.0,"hypothetical protein, conserved"
4629,Tb927.8.1510,2443700.0,2654000.0,2655900.0,2486800.0,2449900.0,2443800.0,"ATP-dependent RNA helicase DBP2B, putative"
4630,Tb927.8.1540,962480.0,1054000.0,1044600.0,984470.0,994260.0,988000.0,"hypothetical protein, conserved"
4631,Tb927.8.1550,4860200.0,5147400.0,5211800.0,4453700.0,4475100.0,4438000.0,"paraflagellar rod component, putative"
4632,Tb927.8.1560,745030.0,803920.0,813820.0,714320.0,751400.0,712670.0,"hypothetical protein, conserved"
4633,Tb927.8.1570,861970.0,940240.0,954480.0,903490.0,921110.0,925340.0,"Uncharacterised protein family (UPF0172), putative"
4634,Tb927.8.1590,3026900.0,3136600.0,3275600.0,2655700.0,2785400.0,2694000.0,"ubiquitin-protein ligase, putative"
4635,Tb927.8.1600,2936000.0,3014600.0,3192900.0,2886700.0,2985400.0,2792400.0,"lysyl-tRNA synthetase, putative"
4636,Tb927.8.1630,1293500.0,1375200.0,1434800.0,1496300.0,1507100.0,1475200.0,"MSP-B, putative"
4637,Tb927.8.1680,311370.0,301810.0,332300.0,272300.0,295350.0,257930.0,kinetoplastid kinetochore protein 12
4638,Tb927.8.1690,136590.0,150700.0,143580.0,139140.0,146350.0,140030.0,"Serine/threonine-protein kinase NEK14, putative"
4639,Tb927.8.1710,555570.0,577660.0,590920.0,573680.0,599450.0,583230.0,"protein phosphatase 2A, regulatory subunit B, putative"
4640,Tb927.8.1720,459380.0,500880.0,522880.0,549770.0,543000.0,551070.0,"phosphatidylglycerolphosphate synthase, mitochondrial"
4641,Tb927.8.1740,1740600.0,1783200.0,1904000.0,1500500.0,1548100.0,1491100.0,Mitochondrial import inner membrane translocase subunit TIM62
4642,Tb927.8.1750,60648.0,63372.0,62994.0,47644.0,51423.0,45791.0,Fe-S cluster assembly protein DRE2
4643,Tb927.8.1770,230190.0,246540.0,241100.0,260180.0,256200.0,269340.0,"hypothetical protein, conserved"
4644,Tb927.8.1780,230040.0,252500.0,256480.0,199120.0,215530.0,212220.0,"STE/STE7 protein kinase, putative"
4645,Tb927.8.1790,151310.0,166830.0,158370.0,177550.0,183260.0,182980.0,"hypothetical protein, conserved"
4646,Tb927.8.1810,122260.0,110290.0,132800.0,104670.0,114570.0,95393.0,"serine peptidase, Clan S-, family S54, putative"
4647,Tb927.8.1820,97294.0,100760.0,109130.0,114630.0,115140.0,113220.0,"sterol carrier protein, putative"
4648,Tb927.8.1840,1310500.0,1356000.0,1409200.0,1249100.0,1311900.0,1248400.0,"Sec7 domain containing protein, putative"
4649,Tb927.8.1850,325670.0,349400.0,357100.0,315690.0,313530.0,314140.0,mitochondrial calcium uptake 1
4650,Tb927.8.1860,3223300.0,3364200.0,3538700.0,3268000.0,3359800.0,3227600.0,pitrilysin-like metalloprotease
4651,Tb927.8.1870,2644100.0,2763700.0,2882100.0,2569100.0,2657500.0,2581100.0,Golgi/lysosome glycoprotein 1
4652,Tb927.8.1880,923750.0,965660.0,989140.0,916690.0,926560.0,899900.0,"LSU ribosomal protein, mitochondrial, putative"
4653,Tb927.8.1890,1071200.0,1106200.0,1119500.0,974600.0,996550.0,966820.0,"cytochrome c1, heme protein, mitochondrial, putative"
4654,Tb927.8.1900,22251.0,26227.0,26932.0,21499.0,22637.0,26326.0,"hypothetical protein, conserved"
4655,Tb927.8.1910,469570.0,501670.0,526650.0,472040.0,497070.0,473580.0,"metallo-peptidase, Clan MH, Family M18"
4656,Tb927.8.1920,100630.0,103700.0,114090.0,103440.0,103800.0,113590.0,histone-lysine n-methyltransferase
4657,Tb927.8.1930,32482.0,32332.0,38074.0,26688.0,30043.0,28092.0,"Isy1-like splicing family, putative"
4658,Tb927.8.1940,436390.0,444700.0,473730.0,324670.0,344330.0,349660.0,"endosomal integral membrane protein, putative"
4659,Tb927.8.1945,61777.0,67119.0,68172.0,81242.0,83453.0,85635.0,hypothetical protein
4660,Tb927.8.1950,1719100.0,1836500.0,1859300.0,1629400.0,1650800.0,1625300.0,"hypothetical protein, conserved"
4661,Tb927.8.1960,1735500.0,1923900.0,1883300.0,1772900.0,1722400.0,1758700.0,CCR4-NOT transcription complex subunit 11
4662,Tb927.8.1980,1594300.0,1592400.0,1681400.0,1549600.0,1577700.0,1505700.0,Beta propeller protein 1
4663,Tb927.8.1990,2588100.0,2859100.0,2818900.0,2958300.0,2853500.0,2918000.0,peroxidoxin
4664,Tb927.8.2000,2556400.0,2748400.0,2733200.0,2528900.0,2466000.0,2458800.0,"cyclophilin, putative"
4665,Tb927.8.2020,298440.0,310800.0,338850.0,322440.0,339060.0,321730.0,"agmatinase, putative"
4666,Tb927.8.2030,3182700.0,3402500.0,3402100.0,3045700.0,2988800.0,2968400.0,Posterior and Ventral Edge protein 1
4667,Tb927.8.2040,417950.0,427250.0,454310.0,432800.0,455980.0,423250.0,"Domain of unknown function (DUF1767), putative"
4668,Tb927.8.2050,1391300.0,1474000.0,1469900.0,1476000.0,1503900.0,1495700.0,GDP-mannose pyrophosphorylase
4669,Tb927.8.2080,725650.0,715940.0,784050.0,599650.0,614250.0,588680.0,"Fungal tRNA ligase phosphodiesterase domain containing protein, putative"
4670,Tb927.8.2090,198030.0,193610.0,212500.0,172290.0,204930.0,180040.0,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
4671,Tb927.8.2100,27506.0,26870.0,26670.0,26609.0,28609.0,29344.0,"vacuolar ATP synthase 16 kDa proteolipid subunit, putative"
4672,Tb927.8.2120,620120.0,624470.0,678150.0,579860.0,597560.0,577110.0,"hypothetical protein, conserved"
4673,Tb927.8.2130,431550.0,462140.0,490990.0,438900.0,451520.0,447210.0,"cyclic nucleotide-binding domain containing protein, putative"
4674,Tb927.8.2150,44642.0,50719.0,53176.0,47998.0,48454.0,44197.0,"hypothetical protein, conserved"
4675,Tb927.8.2160,3874100.0,4099800.0,4261500.0,4059600.0,4121900.0,3974700.0,p-glycoprotein
4676,Tb927.8.2180,79328.0,84909.0,93823.0,77879.0,85549.0,84746.0,"hypothetical protein, conserved"
4677,Tb927.8.2200,98908.0,100570.0,105730.0,97564.0,98460.0,100040.0,"terbinafine resistance locus protein (yip1), putative"
4678,Tb927.8.2210,232600.0,250990.0,263780.0,308580.0,308270.0,308500.0,pteridine reductase 1
4679,Tb927.8.2220,90234.0,98981.0,105550.0,82598.0,90757.0,85159.0,"hypothetical protein, conserved"
4680,Tb927.8.2230,356980.0,355890.0,377500.0,359260.0,370620.0,349090.0,"Checkpoint protein HUS1, putative"
4681,Tb927.8.2240,1036300.0,1119600.0,1146000.0,1083300.0,1125900.0,1103800.0,Tryptophanyl-tRNA synthetase 2
4682,Tb927.8.2250,90593.0,91513.0,100620.0,83105.0,85040.0,88742.0,"Fungal tRNA ligase phosphodiesterase domain containing protein, putative"
4683,Tb927.8.2280,502890.0,552320.0,551690.0,616220.0,613100.0,597450.0,Present in the outer mitochondrial membrane proteome 39-4
4684,Tb927.8.2290,752600.0,728310.0,794520.0,706970.0,757150.0,701050.0,"hypothetical protein, conserved"
4685,Tb927.8.2300,176630.0,189550.0,202350.0,186910.0,209150.0,198990.0,Cardiolipin-dependent protein 25kDa
4686,Tb927.8.2310,421160.0,390920.0,443790.0,247560.0,273320.0,247870.0,"(H+)-ATPase G subunit, putative"
4687,Tb927.8.2330,739270.0,782190.0,805450.0,763470.0,793240.0,747570.0,"hypothetical protein, conserved"
4688,Tb927.8.2340,152680.0,163470.0,177610.0,160000.0,168670.0,162260.0,"hypothetical protein, conserved"
4689,Tb927.8.2350,38677.0,39989.0,42791.0,39447.0,39821.0,41088.0,"hypothetical protein, conserved"
4690,Tb927.8.2370,1131300.0,1222600.0,1241600.0,1055900.0,1087200.0,1079200.0,dicer-like protein
4691,Tb927.8.2380,665570.0,710940.0,715830.0,670660.0,697430.0,662820.0,"ABC transporter, putative"
4692,Tb927.8.2390,389310.0,406540.0,414060.0,351340.0,372300.0,381590.0,"hypothetical protein, conserved"
4693,Tb927.8.2400,358930.0,382730.0,397780.0,401610.0,406660.0,401170.0,"hypothetical protein, conserved"
4694,Tb927.8.2410,25460.0,24905.0,28271.0,24206.0,26091.0,28529.0,"amidase, putative"
4695,Tb927.8.2430,453810.0,477880.0,496060.0,437180.0,461480.0,454030.0,"hypothetical protein, conserved"
4696,Tb927.8.2440,191390.0,188400.0,205720.0,157290.0,163700.0,159520.0,"hypothetical protein, conserved"
4697,Tb927.8.2450,641840.0,685800.0,691470.0,758760.0,757670.0,765480.0,5-AMP-activated protein kinase subunit beta
4698,Tb927.8.2460,789260.0,813650.0,867890.0,804160.0,804000.0,763040.0,"hypothetical protein, conserved"
4699,Tb927.8.2470,383540.0,408710.0,413400.0,255680.0,251490.0,235050.0,"hypothetical protein, conserved"
4700,Tb927.8.2490,423230.0,444390.0,437770.0,391780.0,405970.0,378640.0,"SET domain containing protein, putative"
4701,Tb927.8.2510,170810.0,180440.0,182510.0,98360.0,109810.0,109890.0,"hypothetical protein, conserved"
4702,Tb927.8.2520,1927600.0,2026200.0,2110200.0,1996200.0,2035200.0,2002300.0,"acetyl-CoA synthetase, putative"
4703,Tb927.8.2530,356190.0,359510.0,380040.0,322990.0,347030.0,313840.0,"Cytochrome c oxidase copper chaperone, related"
4704,Tb927.8.2540,5456600.0,5584100.0,5954500.0,5908100.0,6025200.0,5832700.0,3-ketoacyl-CoA thiolase
4705,Tb927.8.2550,1257000.0,1347500.0,1391000.0,1329500.0,1375300.0,1348500.0,mitochondrial DNA primase
4706,Tb927.8.2560,264600.0,276410.0,278130.0,250100.0,248520.0,241540.0,"spliceosomal U5 snRNP-specific protein, putative"
4707,Tb927.8.2570,372990.0,397240.0,403770.0,400610.0,410410.0,387590.0,"hypothetical protein, conserved"
4708,Tb927.8.2580,163620.0,173210.0,181070.0,159870.0,169330.0,168380.0,"exocyst complex component Sec10, putative"
4709,Tb927.8.2590,164770.0,173520.0,174510.0,155790.0,163000.0,153570.0,Basal body protein
4710,Tb927.8.2600,1251700.0,1302600.0,1358100.0,1188300.0,1217700.0,1169300.0,"WD domain, G-beta repeat/BING4CT (NUC141) domain containing protein, putative"
4711,Tb927.8.2620,526020.0,545740.0,577650.0,520210.0,535120.0,529240.0,SUMO-interacting motif-containing protein
4712,Tb927.8.2630,4913400.0,5267700.0,5345400.0,5037700.0,5104300.0,5036400.0,kinesin-C
4713,Tb927.8.2640,3417500.0,3638800.0,3694500.0,3734200.0,3796500.0,3702400.0,"ubiquitin-activating enzyme E1, putative"
4714,Tb927.8.2650,31940.0,31941.0,34401.0,26929.0,29006.0,27198.0,Mitoribosomal SSU assembly factor 20
4715,Tb927.8.2670,743200.0,778590.0,814910.0,832850.0,863010.0,824890.0,"Putative S-adenosyl-L-methionine-dependent methyltransferase, putative"
4716,Tb927.8.2680,201990.0,200880.0,221260.0,228240.0,249630.0,226000.0,"hypothetical protein, conserved"
4717,Tb927.8.2700,59822.0,68769.0,69061.0,78400.0,83755.0,78871.0,"hypothetical protein, conserved"
4718,Tb927.8.2710,311220.0,329650.0,358090.0,337620.0,345100.0,335750.0,"SET domain containing protein, putative"
4719,Tb927.8.2720,252220.0,277620.0,281000.0,273130.0,279440.0,270520.0,"Putative serine esterase (DUF676), putative"
4720,Tb927.8.2730,109980.0,113380.0,119630.0,109900.0,114190.0,112170.0,"hypothetical protein, conserved"
4721,Tb927.8.2740,1420300.0,1487100.0,1569700.0,1398700.0,1451400.0,1396500.0,mitochondrial RNA binding protein
4722,Tb927.8.2750,268300.0,287760.0,296650.0,311260.0,328290.0,317510.0,"hypothetical protein, conserved"
4723,Tb927.8.2760,336950.0,377450.0,372130.0,354180.0,347480.0,361070.0,"50S ribosome-binding GTPase, putative"
4724,Tb927.8.2770,2249000.0,2404700.0,2451200.0,2192700.0,2270400.0,2207000.0,"inositol 1,4,5-trisphosphate receptor"
4725,Tb927.8.2800,251010.0,269660.0,276760.0,233400.0,247210.0,240070.0,"hypothetical protein, conserved"
4726,Tb927.8.2810,548190.0,594620.0,615040.0,583940.0,614310.0,594640.0,5-3 exoribonuclease C
4727,Tb927.8.2820,938280.0,999890.0,990070.0,878570.0,893680.0,857710.0,"hypothetical protein, conserved"
4728,Tb927.8.2830,91360.0,96598.0,102290.0,99308.0,101020.0,93540.0,Kinetoplastid kinetochore protein 25
4729,Tb927.8.2840,142480.0,141100.0,162470.0,144490.0,154500.0,144390.0,"hypothetical protein, conserved"
4730,Tb927.8.2850,449060.0,472600.0,477420.0,462130.0,463730.0,446390.0,Poly(A)-specific ribonuclease PARN-1
4731,Tb927.8.2860,731570.0,774860.0,800100.0,815490.0,822900.0,802430.0,"hypothetical protein, conserved"
4732,Tb927.8.2870,490690.0,574810.0,533970.0,434020.0,417710.0,447730.0,conserved protein
4733,Tb927.8.2880,325980.0,341330.0,354300.0,308040.0,318440.0,309620.0,"hypothetical protein, conserved"
4734,Tb927.8.2910,354010.0,381230.0,375490.0,373890.0,373290.0,373820.0,"ER degradation-enhancing alpha-mannosidase-like protein 1, putative"
4735,Tb927.8.2950,206520.0,215420.0,227790.0,208040.0,216110.0,217170.0,"hypothetical protein, conserved"
4736,Tb927.8.2970,956270.0,1024400.0,1030300.0,1071400.0,1096700.0,1071400.0,"hypothetical protein, conserved"
4737,Tb927.8.2980,183100.0,193130.0,198270.0,173570.0,179180.0,171610.0,"Bis(5-adenosyl)-triphosphatase, putative"
4738,Tb927.8.3000,355520.0,381950.0,389960.0,345520.0,350770.0,358460.0,"hypothetical protein, conserved"
4739,Tb927.8.3010,948690.0,967570.0,1044900.0,911690.0,971120.0,894330.0,"hook complex protein, conserved"
4740,Tb927.8.3020,249790.0,259440.0,270240.0,221300.0,237900.0,227890.0,"hypothetical protein, conserved"
4741,Tb927.8.3040,190730.0,199050.0,210310.0,200640.0,217610.0,208340.0,"hypothetical protein, conserved"
4742,Tb927.8.3050,145150.0,153050.0,154060.0,143470.0,149720.0,148390.0,"Chitobiase/beta-hexosaminidase C-terminal domain containing protein, putative"
4743,Tb927.8.3060,2121800.0,2259900.0,2332700.0,2311900.0,2325500.0,2274900.0,"metallo-peptidase, Clan MF, Family M17"
4744,Tb927.8.3090,246280.0,272010.0,257190.0,173070.0,174510.0,171870.0,Cardiolipin-dependent protein 16kDa
4745,Tb927.8.3100,898630.0,953390.0,1002100.0,1098400.0,1116300.0,1094400.0,"coronin, putative"
4746,Tb927.8.3110,735670.0,755740.0,796610.0,699090.0,723270.0,670380.0,Mitochondrial ribosomal protein S9
4747,Tb927.8.3140,69274.0,78435.0,82774.0,77356.0,81696.0,81346.0,"SIR2-like protein 4, putative"
4748,Tb927.8.3150,5941000.0,6198200.0,6518900.0,5745400.0,5881300.0,5676800.0,"T-complex protein 1, gamma subunit, putative"
4749,Tb927.8.3160,125440.0,117060.0,136610.0,110250.0,127550.0,107070.0,"hypothetical protein, conserved"
4750,Tb927.8.3170,581700.0,616180.0,643700.0,585690.0,608890.0,597460.0,kinetoplast ribosomal PPR-repeat containing protein 9
4751,Tb927.8.3180,58055.0,63382.0,68502.0,59969.0,60559.0,60913.0,"Protein of unknown function (DUF3250), putative"
4752,Tb927.8.3200,363700.0,389930.0,404430.0,358280.0,371500.0,362260.0,Rapamycin-insensitive companion of TOR2
4753,Tb927.8.3210,241700.0,253410.0,255850.0,240200.0,256680.0,235870.0,"hypothetical protein, conserved"
4754,Tb927.8.3220,189150.0,196700.0,206720.0,197910.0,207770.0,195420.0,Exodeoxyribonuclease 1
4755,Tb927.8.3230,87555.0,94233.0,100090.0,84886.0,100180.0,87924.0,"hypothetical protein, conserved"
4756,Tb927.8.3240,29999.0,32907.0,32728.0,29181.0,33698.0,34784.0,"lathosterol oxidase, putative"
4757,Tb927.8.3250,6564000.0,6972100.0,7187800.0,6313700.0,6477200.0,6327600.0,"dynein heavy chain, putative"
